length of solution,time(s),,length of solution,average time(s)
20,0.000353098,,,
20,0.000307798,,,
20,0.00032711,,,
20,0.000284672,,,
20,0.000463724,,,
20,0.000346661,,,
20,0.000315189,,,
20,0.000338078,,,
20,0.000328779,,,
20,0.00032711,,,
20,0.000343323,,,
20,0.000308037,,,
20,0.00032711,,,
20,0.000328541,,,
20,0.00041151,,,
20,0.000308037,,,
20,0.000305653,,,
20,0.000320673,,,
20,0.000325203,,,
20,0.000311613,,,
20,0.00034523,,,
20,0.000299692,,,
20,0.000309706,,,
20,0.000350237,,,
20,0.00030756,,,
20,0.000324011,,,
20,0.000322104,,,
20,0.00032258,,,
20,0.000436306,,,
20,0.000324965,,,
20,0.000347137,,,
20,0.00032711,,,
20,0.000323296,,,
20,0.000319719,,,
20,0.000304461,,,
20,0.000328064,,,
20,0.000329018,,,
20,0.000350475,,,
20,0.000358582,,,
20,0.000329018,,,
20,0.000328302,,,
20,0.000324011,,,
20,0.000348806,,,
20,0.000307322,,,
20,0.00031352,,,
20,0.000348806,,,
20,0.000328064,,,
20,0.000299454,,,
20,0.000327587,,,
20,0.000347376,,,
20,0.000329018,,,
20,0.000345469,,,
20,0.00033021,,,
20,0.000343323,,,
20,0.000332117,,,
20,0.0003016,,,
20,0.000331163,,,
20,0.000316858,,,
20,0.00030303,,,
20,0.000330687,,,
20,0.000322104,,,
20,0.000325203,,,
20,0.000354528,,,
20,0.00031209,,,
20,0.000382185,,,
20,0.000311852,,,
20,0.00032711,,,
20,0.000308275,,,
20,0.000328064,,,
20,0.00032568,,,
20,0.000333071,,,
20,0.000344276,,,
20,0.000498056,,,
20,0.000345707,,,
20,0.000345707,,,
20,0.000347614,,,
20,0.000359774,,,
20,0.000330925,,,
20,0.000344276,,,
20,0.000339746,,,
20,0.000357389,,,
20,0.000342131,,,
20,0.000331163,,,
20,0.00035429,,,
20,0.000327587,,,
20,0.00034976,,,
20,0.000348806,,,
20,0.000315189,,,
20,0.000326633,,,
20,0.000333309,,,
20,0.000328302,,,
20,0.000323772,,,
20,0.00030899,,,
20,0.000339508,,,
20,0.000302553,,,
20,0.000307083,,,
20,0.000337601,,,
20,0.000323057,,,
20,0.0003438,,,
20,0.000362635,,,
20,0.000326157,,,
20,0.000449419,,,
20,0.000320435,,,
20,0.000328302,,,
20,0.000321865,,,
20,0.000474453,,,
20,0.000326633,,,
20,0.000324965,,,
20,0.000676632,,,
20,0.000350952,,,
20,0.000324011,,,
20,0.000328302,,,
20,0.000344992,,,
20,0.000324488,,,
20,0.000373602,,,
20,0.000325918,,,
20,0.000422478,,,
20,0.000324488,,,
20,0.000326872,,,
20,0.000386953,,,
20,0.000355244,,,
20,0.000267506,,,
20,0.000344038,,,
20,0.000347376,,,
20,0.000320911,,,
20,0.000431538,,,
20,0.000410318,,,
20,0.000328541,,,
20,0.000340223,,,
20,0.000327587,,,
20,0.000333548,,,
20,0.000324726,,,
20,0.000326872,,,
20,0.000324965,,,
20,0.000341654,,,
20,0.000486135,,,
20,0.000315189,,,
20,0.000328779,,,
20,0.00049448,,,
20,0.000441551,,,
20,0.000329971,,,
20,0.000307798,,,
20,0.000329971,,,
20,0.000321388,,,
20,0.000328064,,,
20,0.000337839,,,
20,0.000320435,,,
20,0.000334024,,,
20,0.000326633,,,
20,0.000307322,,,
20,0.000319958,,,
20,0.000319481,,,
20,0.000336409,,,
20,0.000431061,,,
20,0.000303984,,,
20,0.000342846,,,
20,0.00030756,,,
20,0.000451088,,,
20,0.00047183,,,
20,0.000469685,,,
20,0.000330687,,,
20,0.000437975,,,
20,0.000347137,,,
20,0.000412226,,,
20,0.000315189,,,
20,0.000347614,,,
20,0.000347376,,,
20,0.000326633,,,
20,0.000325203,,,
20,0.000361919,,,
20,0.000322819,,,
20,0.000361204,,,
20,0.000350475,,,
20,0.000287533,,,
20,0.000323772,,,
20,0.000399828,,,
20,0.000309944,,,
20,0.000324011,,,
20,0.0003016,,,
20,0.000344753,,,
20,0.00032568,,,
20,0.000305653,,,
20,0.000334501,,,
20,0.000312567,,,
20,0.000356197,,,
20,0.000334024,,,
20,0.00032258,,,
20,0.000385046,,,
20,0.000326157,,,
20,0.000339508,,,
20,0.000299215,,,
20,0.000349045,,,
20,0.000352144,,,
20,0.000328541,,,
20,0.000349522,,,
20,0.000321627,,,
20,0.000325918,,,
20,0.000324249,,,
20,0.000291109,,,
20,0.000351667,,,
20,0.00033164,,,
20,0.000452042,,,
20,0.000341892,,,
20,0.000328064,,,
20,0.000326395,,,
20,0.00032711,,,
20,0.000348091,,,
20,0.000459433,,,
20,0.000329018,,,
20,0.000350952,,,
20,0.00032568,,,
20,0.00032711,,,
20,0.000342607,,,
20,0.000331402,,,
20,0.000333548,,,
20,0.000308752,,,
20,0.00033164,,,
20,0.000452518,,,
20,0.00030756,,,
20,0.000347614,,,
20,0.000328302,,,
20,0.000329018,,,
20,0.000323772,,,
20,0.000282049,,,
20,0.000329018,,,
20,0.000334263,,,
20,0.000314236,,,
20,0.000315428,,,
20,0.00033927,,,
20,0.000344753,,,
20,0.000387669,,,
20,0.000307083,,,
20,0.000294447,,,
20,0.000323057,,,
20,0.000325203,,,
20,0.000345707,,,
20,0.000341177,,,
20,0.000306845,,,
20,0.000313044,,,
20,0.000347853,,,
20,0.000306845,,,
20,0.000327587,,,
20,0.000354528,,,
20,0.000350952,,,
20,0.000389338,,,
20,0.000307798,,,
20,0.00030303,,,
20,0.000320911,,,
20,0.000310421,,,
20,0.000343323,,,
20,0.000327826,,,
20,0.000338316,,,
20,0.000324488,,,
20,0.000321388,,,
20,0.000344515,,,
20,0.000344515,,,
20,0.000516415,,,
20,0.000322819,,,
20,0.000344038,,,
20,0.000335932,,,
20,0.000328064,,,
20,0.000474691,,,
20,0.000324488,,,
20,0.00032115,,,
20,0.000543594,,,
20,0.000307798,,,
20,0.000303507,,,
20,0.000331402,,,
20,0.000309467,,,
20,0.000334024,,,
20,0.000305653,,,
20,0.000303268,,,
20,0.000308514,,,
20,0.000326157,,,
20,0.000324488,,,
20,0.000305891,,,
20,0.000332117,,,
20,0.000311613,,,
20,0.000341415,,,
20,0.000305653,,,
20,0.000290871,,,
20,0.000346184,,,
20,0.000359535,,,
20,0.000331402,,,
20,0.000307798,,,
20,0.00033474,,,
20,0.000410557,,,
20,0.000351429,,,
20,0.000310183,,,
20,0.000350475,,,
20,0.000312328,,,
20,0.000301361,,,
20,0.000344515,,,
20,0.000325203,,,
20,0.000349045,,,
20,0.000343323,,,
20,0.000308514,,,
20,0.000498772,,,
20,0.000325441,,,
20,0.000347137,,,
20,0.000324726,,,
20,0.000346661,,,
20,0.00032568,,,
20,0.000323296,,,
20,0.000307798,,,
20,0.000332594,,,
20,0.000336647,,,
20,0.000355959,,,
20,0.000492096,,,
20,0.000302792,,,
20,0.000346661,,,
20,0.000304699,,,
20,0.000313282,,,
20,0.000316381,,,
20,0.000300407,,,
20,0.000303268,,,
20,0.000346899,,,
20,0.000324488,,,
20,0.00034523,,,
20,0.000357389,,,
20,0.000311136,,,
20,0.000332355,,,
20,0.000326395,,,
20,0.00047636,,,
20,0.000324726,,,
20,0.000307798,,,
20,0.000328064,,,
20,0.000376701,,,
20,0.000346661,,,
20,0.000312328,,,
20,0.000300884,,,
20,0.000374556,,,
20,0.000383139,,,
20,0.0004704,,,
20,0.000459671,,,
20,0.000512362,,,
20,0.000303507,,,
20,0.000323057,,,
20,0.000315428,,,
20,0.000327349,,,
20,0.000349045,,,
20,0.000523567,,,
20,0.000328064,,,
20,0.000326872,,,
20,0.000329733,,,
20,0.000329971,,,
20,0.000498533,,,
20,0.000328779,,,
20,0.000332355,,,
20,0.000302553,,,
20,0.000328302,,,
20,0.000329494,,,
20,0.000309229,,,
20,0.000309229,,,
20,0.000326395,,,
20,0.000310898,,,
20,0.000311852,,,
20,0.00032568,,,
20,0.000330448,,,
20,0.000317812,,,
20,0.000346422,,,
20,0.000325918,,,
20,0.00032258,,,
20,0.000342369,,,
20,0.000314951,,,
20,0.000324726,,,
20,0.00043273,,,
20,0.000305176,,,
20,0.000324011,,,
20,0.000324011,,,
20,0.000343323,,,
20,0.000340939,,,
20,0.000352383,,,
20,0.000308514,,,
20,0.000330925,,,
20,0.000341654,,,
20,0.000309229,,,
20,0.00032711,,,
20,0.000329733,,,
20,0.000314951,,,
20,0.000327349,,,
20,0.000324488,,,
20,0.000342607,,,
20,0.000306845,,,
20,0.000354528,,,
20,0.000356436,,,
20,0.000451088,,,
20,0.000369787,,,
20,0.000375509,,,
20,0.000325441,,,
20,0.00030899,,,
20,0.000313044,,,
20,0.000410318,,,
20,0.000337601,,,
20,0.000323534,,,
20,0.000334263,,,
20,0.000375986,,,
20,0.00031805,,,
20,0.000308275,,,
20,0.000321627,,,
20,0.000683069,,,
20,0.000314236,,,
20,0.000353813,,,
20,0.000353336,,,
20,0.000311852,,,
20,0.00033474,,,
20,0.000304461,,,
20,0.000341654,,,
20,0.000334501,,,
20,0.000334024,,,
20,0.000351191,,,
20,0.000323534,,,
20,0.00032711,,,
20,0.000324249,,,
20,0.000344276,,,
20,0.000329256,,,
20,0.000322819,,,
20,0.000319242,,,
20,0.000311375,,,
20,0.00033474,,,
20,0.000326395,,,
20,0.000361204,,,
20,0.000325441,,,
20,0.000418663,,,
20,0.000347853,,,
20,0.000315905,,,
20,0.000333786,,,
20,0.000329494,,,
20,0.000311852,,,
20,0.000321865,,,
20,0.00032711,,,
20,0.000329256,,,
20,0.000376225,,,
20,0.000328064,,,
20,0.000332832,,,
20,0.000305414,,,
20,0.000324011,,,
20,0.000528336,,,
20,0.000290155,,,
20,0.00032711,,,
20,0.000311613,,,
20,0.000348806,,,
20,0.000430584,,,
20,0.000328541,,,
20,0.000324249,,,
20,0.000307322,,,
20,0.000350952,,,
20,0.000313759,,,
20,0.000326157,,,
20,0.000572205,,,
20,0.000332117,,,
20,0.000373363,,,
20,0.000379801,,,
20,0.000308037,,,
20,0.00032711,,,
20,0.000337601,,,
20,0.000323296,,,
20,0.000372171,,,
20,0.000404835,,,
20,0.000331879,,,
20,0.000349522,,,
20,0.000328302,,,
20,0.000310183,,,
20,0.000325203,,,
20,0.000328302,,,
20,0.00035429,,,
20,0.000341177,,,
20,0.000361681,,,
20,0.000473261,,,
20,0.000332355,,,
20,0.000326633,,,
20,0.000304461,,,
20,0.000305653,,,
20,0.00032115,,,
20,0.000344276,,,
20,0.000326872,,,
20,0.000312805,,,
20,0.000350475,,,
20,0.000309229,,,
20,0.000470161,,,
20,0.000350714,,,
20,0.000333309,,,
20,0.000348806,,,
20,0.000321388,,,
20,0.000348806,,,
20,0.000334263,,,
20,0.000309467,,,
20,0.000467062,,,
20,0.000343084,,,
20,0.000359774,,,
20,0.000327587,,,
20,0.000303984,,,
20,0.00032711,,,
20,0.00033021,,,
20,0.000302792,,,
20,0.000344515,,,
20,0.00030756,,,
20,0.000348568,,,
20,0.000358343,,,
20,0.000329733,,,
20,0.000327587,,,
20,0.000308037,,,
20,0.000345945,,,
20,0.00033021,,,
20,0.00076437,,,
20,0.000311613,,,
20,0.000341177,,,
20,0.000322104,,,
20,0.000330448,,,
20,0.000309229,,,
20,0.000334978,,,
20,0.000522137,,,
20,0.000351191,,,
20,0.000346661,,,
20,0.000326157,,,
20,0.000324011,,,
20,0.000298023,,,
20,0.000475168,,,
20,0.000348091,,,
20,0.000331879,,,
20,0.000329018,,,
20,0.00033474,,,
20,0.000308752,,,
20,0.000319481,,,
20,0.000310421,,,
20,0.00033021,,,
20,0.000344276,,,
20,0.000416756,,,
20,0.000573635,,,
20,0.000307083,,,
20,0.000474691,,,
20,0.000301838,,,
20,0.000325441,,,
20,0.000326395,,,
20,0.000325441,,,
20,0.000329971,,,
20,0.000363111,,,
20,0.000351191,,,
20,0.000323057,,,
20,0.000326395,,,
20,0.000385046,,,
20,0.000324965,,,
20,0.000432014,,,
20,0.000329494,,,
20,0.000315189,,,
20,0.000345469,,,
20,0.000310659,,,
20,0.000342131,,,
20,0.000327826,,,
20,0.000329733,,,
20,0.000304461,,,
20,0.000344753,,,
20,0.000336409,,,
20,0.000351429,,,
20,0.000310183,,,
20,0.000344515,,,
20,0.000360489,,,
20,0.000324488,,,
20,0.000310183,,,
20,0.000511408,,,
20,0.000445366,,,
20,0.000355005,,,
20,0.000334263,,,
20,0.000331879,,,
20,0.000325441,,,
20,0.00033164,,,
20,0.000412226,,,
20,0.000312805,,,
20,0.000331402,,,
20,0.000301838,,,
20,0.000319481,,,
20,0.000344276,,,
20,0.000525951,,,
20,0.000540733,,,
20,0.000304699,,,
20,0.000321865,,,
20,0.00033021,,,
20,0.00032568,,,
20,0.000333309,,,
20,0.000333548,,,
20,0.000345945,,,
20,0.000349998,,,
20,0.0003016,,,
20,0.000351667,,,
20,0.000321388,,,
20,0.0003407,,,
20,0.000328779,,,
20,0.00033164,,,
20,0.00033021,,,
20,0.000342131,,,
20,0.000307798,,,
20,0.000406265,,,
20,0.000305414,,,
20,0.000318527,,,
20,0.000314236,,,
20,0.000305176,,,
20,0.000323057,,,
20,0.000322342,,,
20,0.000433445,,,
20,0.00039196,,,
20,0.000345945,,,
20,0.00034523,,,
22,0.000354767,,,
22,0.000369787,,,
22,0.000359297,,,
22,0.000422478,,,
22,0.000375271,,,
22,0.000348806,,,
22,0.000369549,,,
22,0.000328302,,,
22,0.000440359,,,
22,0.000367403,,,
22,0.00035882,,,
22,0.000341892,,,
22,0.00056529,,,
22,0.000352144,,,
22,0.000394821,,,
22,0.000344038,,,
22,0.000325203,,,
22,0.000475168,,,
22,0.000368118,,,
22,0.000327826,,,
22,0.000349045,,,
22,0.000380993,,,
22,0.000359774,,,
22,0.000382423,,,
22,0.000368595,,,
22,0.000386953,,,
22,0.000343561,,,
22,0.000357389,,,
22,0.000355721,,,
22,0.000363111,,,
22,0.000362635,,,
22,0.000394106,,,
22,0.000318527,,,
22,0.000689507,,,
22,0.000356197,,,
22,0.000365496,,,
22,0.000374317,,,
22,0.000335217,,,
22,0.000371456,,,
22,0.000368595,,,
22,0.000332117,,,
22,0.00039053,,,
22,0.000361919,,,
22,0.000323057,,,
22,0.000320911,,,
22,0.000346661,,,
22,0.000362635,,,
22,0.000371456,,,
22,0.000368595,,,
22,0.000341415,,,
22,0.000366449,,,
22,0.000355244,,,
22,0.000394821,,,
22,0.000459909,,,
22,0.000349522,,,
22,0.000385523,,,
22,0.000458717,,,
22,0.000347376,,,
22,0.000376225,,,
22,0.000351429,,,
22,0.000374556,,,
22,0.000370264,,,
22,0.000351429,,,
22,0.0003829,,,
22,0.000517845,,,
22,0.000410557,,,
22,0.000351191,,,
22,0.000353575,,,
22,0.000358343,,,
22,0.000373363,,,
22,0.000370026,,,
22,0.000386953,,,
22,0.000315189,,,
22,0.000393152,,,
22,0.000366926,,,
22,0.000374317,,,
22,0.000355244,,,
22,0.000432491,,,
22,0.000358582,,,
22,0.000415802,,,
22,0.000390291,,,
22,0.000376701,,,
22,0.000356913,,,
22,0.000356913,,,
22,0.00035429,,,
22,0.000363827,,,
22,0.000365496,,,
22,0.000354052,,,
22,0.000391245,,,
22,0.00035429,,,
22,0.000356197,,,
22,0.000373125,,,
22,0.00037384,,,
22,0.000350714,,,
22,0.000394583,,,
22,0.000353575,,,
22,0.000371695,,,
22,0.000694036,,,
22,0.000349522,,,
22,0.000354528,,,
22,0.000359058,,,
22,0.000378609,,,
22,0.000357628,,,
22,0.00033474,,,
22,0.000791311,,,
22,0.000342131,,,
22,0.000344753,,,
22,0.000380039,,,
22,0.000356674,,,
22,0.000414371,,,
22,0.000405073,,,
22,0.000374556,,,
22,0.000363111,,,
22,0.000355005,,,
22,0.000336885,,,
22,0.00039053,,,
22,0.000378132,,,
22,0.000383139,,,
22,0.000365019,,,
22,0.000413179,,,
22,0.000391006,,,
22,0.000412703,,,
22,0.000376225,,,
22,0.000358343,,,
22,0.000379562,,,
22,0.000418663,,,
22,0.000355005,,,
22,0.000389814,,,
22,0.000397444,,,
22,0.000357389,,,
22,0.00035882,,,
22,0.000364304,,,
22,0.000362873,,,
22,0.000359297,,,
22,0.000356913,,,
22,0.00042367,,,
22,0.000365257,,,
22,0.000399828,,,
22,0.000333786,,,
22,0.000573397,,,
22,0.000338793,,,
22,0.000349998,,,
22,0.000460386,,,
22,0.000377178,,,
22,0.000357151,,,
22,0.00035429,,,
22,0.000377417,,,
22,0.000692606,,,
22,0.000355721,,,
22,0.000360012,,,
22,0.000459433,,,
22,0.000466108,,,
22,0.000351429,,,
22,0.000351191,,,
22,0.000383377,,,
22,0.000588655,,,
22,0.000404835,,,
22,0.000361204,,,
22,0.000361204,,,
22,0.000415802,,,
22,0.000401974,,,
22,0.000380278,,,
22,0.000451088,,,
22,0.000369072,,,
22,0.000338554,,,
22,0.00038147,,,
22,0.000350952,,,
22,0.000356197,,,
22,0.000405312,,,
22,0.000380278,,,
22,0.000374317,,,
22,0.000358105,,,
22,0.000356436,,,
22,0.000356674,,,
22,0.000453949,,,
22,0.000444889,,,
22,0.000361919,,,
22,0.000360012,,,
22,0.000383615,,,
22,0.000360012,,,
22,0.000359774,,,
22,0.000334263,,,
22,0.000375032,,,
22,0.000373125,,,
22,0.000355721,,,
22,0.000351906,,,
22,0.000336409,,,
22,0.000363827,,,
22,0.00036025,,,
22,0.000376225,,,
22,0.000542879,,,
22,0.000359535,,,
22,0.000351906,,,
22,0.000338078,,,
22,0.00060153,,,
22,0.000355721,,,
22,0.000358105,,,
22,0.000377655,,,
22,0.000397682,,,
22,0.000333071,,,
22,0.000365734,,,
22,0.000380039,,,
22,0.000388622,,,
22,0.000392914,,,
22,0.000532389,,,
22,0.000374079,,,
22,0.000360012,,,
22,0.000378132,,,
22,0.00037694,,,
22,0.000370264,,,
22,0.000362635,,,
22,0.000369549,,,
22,0.000756025,,,
22,0.000334263,,,
22,0.00037694,,,
22,0.000362396,,,
22,0.000393152,,,
22,0.000628233,,,
22,0.000359297,,,
22,0.000359058,,,
22,0.000357389,,,
22,0.000335932,,,
22,0.000522852,,,
22,0.000336885,,,
22,0.000366449,,,
22,0.000355482,,,
22,0.000588179,,,
22,0.000334263,,,
22,0.000671625,,,
22,0.000388622,,,
22,0.000442982,,,
22,0.000375509,,,
22,0.000491858,,,
22,0.000320673,,,
22,0.00038147,,,
22,0.000414848,,,
22,0.000380993,,,
22,0.00035429,,,
22,0.000332594,,,
22,0.000362873,,,
22,0.000334024,,,
22,0.000360489,,,
22,0.000392437,,,
22,0.00037384,,,
22,0.000379324,,,
22,0.000486374,,,
22,0.000350952,,,
22,0.000364304,,,
22,0.000341415,,,
22,0.000356436,,,
22,0.000378132,,,
22,0.000378609,,,
22,0.000377417,,,
22,0.000385284,,,
22,0.000484705,,,
22,0.000338078,,,
22,0.000621319,,,
22,0.000355959,,,
22,0.000385523,,,
22,0.000380039,,,
22,0.000337839,,,
22,0.000475883,,,
22,0.000374556,,,
22,0.00033927,,,
22,0.000606537,,,
22,0.000390053,,,
22,0.000341415,,,
22,0.000441551,,,
22,0.000400782,,,
22,0.000360489,,,
22,0.000359297,,,
22,0.000327587,,,
22,0.000380993,,,
22,0.000363588,,,
22,0.000356913,,,
22,0.000558376,,,
22,0.000382662,,,
22,0.00036788,,,
22,0.000389814,,,
22,0.000394344,,,
22,0.000353813,,,
22,0.000332355,,,
22,0.000356674,,,
22,0.000346422,,,
22,0.000362873,,,
22,0.000462294,,,
22,0.000377655,,,
22,0.00039959,,,
22,0.000398874,,,
22,0.000523567,,,
22,0.000380993,,,
22,0.000320435,,,
22,0.000355005,,,
22,0.000349522,,,
22,0.000397205,,,
22,0.000371456,,,
22,0.000365257,,,
22,0.000360966,,,
22,0.000380516,,,
22,0.000311375,,,
22,0.000469685,,,
22,0.000360489,,,
22,0.000378609,,,
22,0.000358105,,,
22,0.000385046,,,
22,0.000384331,,,
22,0.000566959,,,
22,0.00037837,,,
22,0.000527859,,,
22,0.000362396,,,
22,0.000380993,,,
22,0.000346422,,,
22,0.000384569,,,
22,0.00041008,,,
22,0.000398397,,,
22,0.000355482,,,
22,0.000371933,,,
22,0.000464201,,,
22,0.000357628,,,
22,0.000379562,,,
22,0.000361681,,,
22,0.000352859,,,
22,0.000382185,,,
22,0.00032115,,,
22,0.000358343,,,
22,0.000366211,,,
22,0.000368834,,,
22,0.000363588,,,
22,0.000444412,,,
22,0.000449896,,,
22,0.000362158,,,
22,0.000352859,,,
22,0.000400782,,,
22,0.000463963,,,
22,0.000407934,,,
22,0.000351906,,,
22,0.000345945,,,
22,0.000356197,,,
22,0.000597477,,,
22,0.000354052,,,
22,0.0003438,,,
22,0.000500441,,,
22,0.000409842,,,
22,0.000404596,,,
22,0.000361204,,,
22,0.00077343,,,
22,0.000381708,,,
22,0.000389099,,,
22,0.00039959,,,
22,0.000379801,,,
22,0.000384808,,,
22,0.000313997,,,
22,0.000356913,,,
22,0.000352383,,,
22,0.000436068,,,
22,0.000355721,,,
22,0.000356913,,,
22,0.000406265,,,
22,0.000357628,,,
22,0.000385046,,,
22,0.00038743,,,
22,0.000350952,,,
22,0.000375271,,,
22,0.00049758,,,
22,0.00032258,,,
22,0.000351667,,,
22,0.000358105,,,
22,0.000378847,,,
22,0.00038147,,,
22,0.000403643,,,
22,0.000372171,,,
22,0.000451803,,,
22,0.00045085,,,
22,0.000539303,,,
22,0.000380516,,,
22,0.000379086,,,
22,0.000371933,,,
22,0.000362158,,,
22,0.000374317,,,
22,0.000458956,,,
22,0.000356674,,,
22,0.000371695,,,
22,0.000353098,,,
22,0.000380278,,,
22,0.000385523,,,
22,0.000484228,,,
22,0.000480413,,,
22,0.000406027,,,
22,0.000531435,,,
22,0.00032258,,,
22,0.000354767,,,
22,0.000384808,,,
22,0.000390768,,,
22,0.000825882,,,
22,0.000365973,,,
22,0.000340223,,,
22,0.000400543,,,
22,0.000380278,,,
22,0.000379562,,,
22,0.000544071,,,
22,0.000351429,,,
22,0.000366449,,,
22,0.000377178,,,
22,0.000517607,,,
22,0.000433922,,,
22,0.000370026,,,
22,0.00037694,,,
22,0.000397921,,,
22,0.00052762,,,
22,0.000452518,,,
22,0.000379324,,,
22,0.000353813,,,
22,0.000327349,,,
22,0.000381231,,,
22,0.000444412,,,
22,0.000360489,,,
22,0.000336409,,,
22,0.000377893,,,
22,0.000362396,,,
22,0.00036788,,,
22,0.00039506,,,
22,0.000361919,,,
22,0.00035882,,,
22,0.000298977,,,
22,0.000334978,,,
22,0.000377893,,,
22,0.000470877,,,
22,0.000357628,,,
22,0.00044179,,,
22,0.000355959,,,
22,0.000334978,,,
22,0.000474453,,,
22,0.000374794,,,
22,0.000383615,,,
22,0.000354052,,,
22,0.000397921,,,
22,0.000559092,,,
22,0.000519753,,,
22,0.000397682,,,
22,0.000359535,,,
22,0.00043869,,,
22,0.000379562,,,
22,0.000466347,,,
22,0.000399113,,,
22,0.000445604,,,
22,0.000357151,,,
22,0.000397205,,,
22,0.000400782,,,
22,0.000352144,,,
22,0.000355482,,,
22,0.00042057,,,
22,0.000375271,,,
22,0.000356674,,,
22,0.00032115,,,
22,0.000574112,,,
22,0.000375271,,,
22,0.000370741,,,
22,0.000372648,,,
22,0.000361919,,,
22,0.000373363,,,
22,0.000380039,,,
22,0.000379086,,,
22,0.000349045,,,
22,0.000331879,,,
22,0.000352144,,,
22,0.000373125,,,
22,0.000359058,,,
22,0.000381947,,,
22,0.000350714,,,
22,0.00036025,,,
22,0.000338793,,,
22,0.000363111,,,
22,0.000463724,,,
22,0.000377893,,,
22,0.000379562,,,
22,0.000362158,,,
22,0.00037837,,,
22,0.000364065,,,
22,0.00037384,,,
22,0.000358343,,,
22,0.000335932,,,
22,0.000304222,,,
22,0.000355005,,,
22,0.000443697,,,
22,0.000376463,,,
22,0.000379324,,,
22,0.00035882,,,
22,0.000388861,,,
22,0.000361919,,,
22,0.000362635,,,
22,0.000374556,,,
22,0.000402212,,,
22,0.00037837,,,
22,0.00034976,,,
22,0.000354528,,,
22,0.000355482,,,
22,0.00037241,,,
22,0.000406504,,,
22,0.000332594,,,
22,0.000338793,,,
22,0.000376701,,,
22,0.00033617,,,
22,0.000340462,,,
22,0.000469923,,,
22,0.000354767,,,
22,0.000356436,,,
22,0.000351429,,,
22,0.000353575,,,
22,0.000327826,,,
22,0.000380754,,,
22,0.000355244,,,
22,0.000362396,,,
22,0.000380516,,,
22,0.000380516,,,
22,0.000342369,,,
22,0.000464678,,,
22,0.000360489,,,
22,0.000375986,,,
22,0.00037837,,,
22,0.00034833,,,
22,0.000377417,,,
22,0.000337839,,,
22,0.000440359,,,
22,0.000415802,,,
22,0.000343561,,,
22,0.000367165,,,
22,0.000333548,,,
22,0.000402689,,,
22,0.000381231,,,
22,0.000391722,,,
22,0.000360966,,,
22,0.000368118,,,
22,0.000376463,,,
22,0.000435591,,,
22,0.000469208,,,
22,0.000375748,,,
22,0.000345945,,,
22,0.000314236,,,
22,0.000355005,,,
22,0.000376463,,,
22,0.000350952,,,
22,0.000380516,,,
22,0.000430584,,,
22,0.000360489,,,
22,0.000382185,,,
22,0.000338554,,,
22,0.000360966,,,
22,0.000357389,,,
22,0.000550747,,,
22,0.000509501,,,
22,0.000353098,,,
22,0.000348568,,,
22,0.000360012,,,
22,0.000357151,,,
22,0.000333786,,,
22,0.00052309,,,
22,0.000344038,,,
22,0.000386715,,,
22,0.000375986,,,
22,0.000376463,,,
22,0.000346899,,,
22,0.000353336,,,
22,0.000353575,,,
22,0.000362396,,,
22,0.000371695,,,
22,0.000380278,,,
22,0.000376701,,,
22,0.000375509,,,
22,0.000411987,,,
22,0.000380039,,,
22,0.000359058,,,
22,0.000385046,,,
22,0.000341177,,,
22,0.000359774,,,
22,0.000398159,,,
22,0.000334501,,,
22,0.00038147,,,
22,0.000359058,,,
22,0.000375271,,,
22,0.000351429,,,
22,0.000364304,,,
22,0.000379801,,,
22,0.000365257,,,
22,0.000402927,,,
22,0.000406265,,,
22,0.000379801,,,
22,0.000611305,,,
22,0.00041461,,,
22,0.00037241,,,
22,0.00034976,,,
22,0.000362158,,,
22,0.000357628,,,
22,0.000374079,,,
22,0.00037837,,,
22,0.000409842,,,
22,0.000363827,,,
22,0.000359297,,,
22,0.00054431,,,
22,0.000359297,,,
22,0.00046587,,,
22,0.000354052,,,
22,0.00036025,,,
22,0.000370979,,,
22,0.000344753,,,
22,0.000370026,,,
22,0.000359297,,,
22,0.000357151,,,
22,0.000411272,,,
22,0.000356674,,,
22,0.000353813,,,
22,0.000373125,,,
22,0.000358105,,,
22,0.000356913,,,
22,0.000381231,,,
22,0.000374556,,,
22,0.000342607,,,
22,0.000377655,,,
22,0.000374079,,,
22,0.000549555,,,
22,0.000422478,,,
22,0.000367403,,,
22,0.000362635,,,
22,0.000372887,,,
22,0.00037384,,,
22,0.00037384,,,
22,0.000624895,,,
22,0.000481129,,,
22,0.000360966,,,
22,0.000359535,,,
22,0.000380039,,,
22,0.000362158,,,
22,0.000375748,,,
22,0.00038743,,,
22,0.000387192,,,
22,0.000377655,,,
22,0.00037384,,,
22,0.000399828,,,
22,0.000360012,,,
22,0.000527382,,,
22,0.000361443,,,
22,0.000375271,,,
22,0.000639439,,,
22,0.000346661,,,
22,0.00035429,,,
22,0.000404596,,,
22,0.000339985,,,
22,0.000375748,,,
22,0.0003829,,,
22,0.0003829,,,
22,0.000531197,,,
22,0.000442743,,,
22,0.000347137,,,
22,0.000440359,,,
22,0.000378132,,,
22,0.000383139,,,
22,0.000355959,,,
22,0.000368595,,,
22,0.000374794,,,
22,0.000398874,,,
22,0.000366449,,,
22,0.000385046,,,
22,0.000354052,,,
22,0.000358105,,,
22,0.000355959,,,
22,0.000353336,,,
22,0.000322104,,,
22,0.000391245,,,
22,0.000355959,,,
