puzzle,solution,length of solution,time(s),Nodes expanded,,,length of solution,time(s),Nodes expanded,,length of solution,average time(s),average nodes expanded
"(9, 5, 3, 4, 1, 7, 8, 0, 6, 15, 10, 11, 13, 2, 14, 12)","['LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",30,0.018963337,234,,,6,0.000265121,9,,,,
"(1, 7, 2, 3, 5, 0, 12, 4, 10, 6, 8, 11, 9, 13, 14, 15)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",16,0.000460386,16,,,6,0.00028801,10,,,,
"(9, 5, 3, 4, 1, 7, 15, 8, 6, 2, 0, 11, 13, 10, 14, 12)","['UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",18,0.001526356,45,,,6,0.000169992,6,,,,
"(1, 2, 6, 4, 5, 7, 3, 8, 0, 13, 11, 12, 10, 9, 14, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",18,0.001343966,44,,,6,0.000307322,10,,,,
"(5, 1, 2, 3, 13, 6, 7, 4, 0, 10, 11, 8, 14, 9, 15, 12)","['UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",16,0.000488281,19,,,6,0.000271082,9,,,,
"(1, 2, 3, 4, 9, 5, 6, 8, 13, 7, 0, 12, 14, 10, 11, 15)","['LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",10,0.000319481,11,,,6,0.000184059,6,,,,
"(5, 1, 0, 3, 2, 6, 11, 4, 9, 10, 8, 7, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",14,0.00084424,28,,,6,0.00027895,10,,,,
"(0, 1, 6, 3, 5, 8, 2, 4, 9, 10, 7, 15, 13, 14, 12, 11)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",16,0.000573397,21,,,6,0.000312805,11,,,,
"(6, 14, 10, 7, 1, 4, 3, 2, 5, 11, 0, 8, 9, 13, 15, 12)","['LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",34,0.001806259,51,,,6,0.000165224,6,,,,
"(1, 2, 3, 4, 5, 9, 10, 7, 0, 6, 11, 8, 13, 14, 15, 12)","['RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",18,0.023325682,258,,,6,0.000375986,14,,,,
"(5, 1, 3, 4, 6, 9, 7, 8, 10, 11, 0, 12, 2, 13, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",18,0.000620127,22,,,6,0.000152826,6,,,,
"(0, 1, 4, 8, 2, 6, 3, 7, 11, 5, 15, 10, 9, 13, 14, 12)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",40,0.041553974,365,,,6,0.000183582,6,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 15, 13, 12, 11, 0)","['LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",10,0.000414848,15,,,6,0.000160933,6,,,,
"(1, 2, 3, 4, 5, 10, 6, 8, 9, 7, 11, 12, 13, 14, 15, 0)","['UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",8,0.000371218,13,,,6,0.000165224,6,,,,
"(1, 2, 3, 4, 6, 10, 5, 7, 11, 12, 14, 8, 9, 13, 15, 0)","['LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",28,0.002459288,66,,,6,0.000190973,6,,,,
"(6, 2, 0, 3, 1, 10, 8, 4, 5, 9, 7, 11, 13, 14, 15, 12)","['LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",14,0.000539541,20,,,6,0.00023222,9,,,,
"(6, 1, 3, 4, 5, 2, 7, 8, 9, 13, 0, 11, 14, 10, 15, 12)","['DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",24,0.006312132,121,,,6,0.000314236,11,,,,
"(6, 1, 3, 4, 2, 0, 11, 8, 5, 7, 14, 12, 13, 9, 10, 15)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",18,0.000510931,18,,,6,0.00026679,9,,,,
"(1, 9, 2, 3, 10, 6, 7, 12, 0, 11, 8, 4, 5, 13, 14, 15)","['UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",30,0.003394604,79,,,6,0.000248432,8,,,,
"(0, 6, 4, 8, 3, 1, 2, 7, 5, 14, 10, 12, 9, 13, 11, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",20,0.001441956,45,,,6,0.000194311,6,,,,
"(5, 1, 7, 3, 2, 6, 4, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.000593185,22,,,6,0.000179529,6,,,,
"(1, 2, 4, 8, 5, 0, 7, 3, 10, 6, 11, 12, 9, 13, 14, 15)","['RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",12,0.000361681,13,,,6,0.000240803,9,,,,
"(1, 2, 3, 4, 5, 7, 8, 0, 9, 6, 11, 12, 13, 10, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",6,0.000191689,6,,,6,0.000166655,6,,,,
"(6, 1, 3, 4, 5, 2, 9, 8, 0, 10, 7, 15, 13, 14, 12, 11)","['UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",18,0.001315117,39,,,6,0.000279903,10,,,,
"(5, 1, 2, 3, 6, 8, 11, 7, 13, 10, 4, 12, 14, 9, 15, 0)","['UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",24,0.001033306,33,,,6,0.000293493,11,,,,
"(1, 2, 3, 4, 5, 7, 6, 0, 9, 11, 10, 8, 13, 14, 15, 12)","['LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",14,0.003783703,85,,,6,0.000309944,11,,,,
"(1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 15, 13, 14, 12, 11)","['RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",8,0.000380754,13,,,6,0.000156641,6,,,,
"(1, 2, 4, 8, 5, 7, 6, 3, 9, 15, 0, 12, 13, 10, 14, 11)","['UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",24,0.001245737,39,,,6,0.000280619,9,,,,
"(2, 6, 3, 4, 1, 0, 7, 8, 14, 9, 10, 12, 5, 13, 11, 15)","['DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",14,0.001443386,44,,,6,0.000238657,9,,,,
"(1, 4, 6, 7, 9, 5, 2, 3, 13, 10, 11, 8, 14, 15, 12, 0)","['LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",20,0.000809431,30,,,6,0.000295639,10,,,,
"(1, 2, 7, 3, 10, 6, 8, 15, 5, 11, 0, 4, 9, 13, 14, 12)","['UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",20,0.000775576,25,,,6,0.000310659,11,,,,
"(1, 3, 10, 4, 5, 2, 12, 0, 9, 8, 6, 7, 13, 14, 11, 15)","['LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",16,0.000523567,16,,,6,0.000191212,6,,,,
"(1, 2, 7, 3, 5, 6, 11, 4, 9, 14, 0, 8, 13, 15, 10, 12)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",10,0.000401497,14,,,6,0.000204563,6,,,,
"(1, 2, 3, 4, 5, 6, 12, 7, 10, 13, 9, 8, 14, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",16,0.000473261,17,,,6,0.000283957,10,,,,
"(1, 2, 3, 4, 9, 5, 12, 7, 0, 14, 10, 8, 6, 13, 11, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",14,0.000399113,14,,,6,0.000164509,6,,,,
"(1, 2, 3, 4, 9, 5, 12, 7, 6, 10, 11, 8, 13, 14, 15, 0)","['LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",14,0.000486135,17,,,6,0.000234604,9,,,,
"(2, 5, 0, 4, 9, 1, 3, 8, 6, 11, 7, 12, 13, 10, 14, 15)","['DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",14,0.00040102,14,,,6,0.000224829,9,,,,
"(1, 6, 2, 4, 5, 10, 3, 8, 9, 14, 7, 12, 13, 11, 15, 0)","['LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",10,0.000272036,10,,,6,0.000186205,6,,,,
"(1, 2, 3, 4, 5, 6, 8, 0, 13, 9, 15, 12, 14, 11, 7, 10)","['DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",18,0.000467777,18,,,6,0.000164032,6,,,,
"(5, 3, 4, 12, 2, 14, 1, 6, 10, 9, 8, 7, 13, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",30,0.001725197,50,,,6,0.000299692,10,,,,
"(1, 7, 4, 8, 6, 3, 11, 2, 5, 9, 0, 12, 13, 10, 14, 15)","['UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",18,0.000528336,18,,,6,0.000259399,10,,,,
"(1, 2, 0, 3, 5, 7, 8, 4, 13, 6, 12, 15, 10, 9, 14, 11)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",18,0.000915051,31,,,6,0.000294924,9,,,,
"(0, 1, 3, 4, 6, 2, 7, 8, 5, 9, 10, 15, 13, 14, 12, 11)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",12,0.000474691,17,,,6,0.000196934,6,,,,
"(5, 3, 0, 4, 9, 1, 6, 8, 13, 2, 7, 12, 14, 10, 11, 15)","['LEFT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",14,0.00043416,16,,,6,0.000259399,9,,,,
"(1, 2, 3, 4, 5, 6, 11, 7, 14, 10, 15, 13, 9, 0, 12, 8)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",22,0.001445055,44,,,6,0.000182867,6,,,,
"(5, 1, 2, 3, 13, 7, 12, 4, 14, 9, 0, 8, 10, 6, 11, 15)","['UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",22,0.000625372,23,,,6,0.000480652,10,,,,
"(0, 3, 7, 4, 1, 6, 2, 8, 5, 10, 11, 15, 9, 13, 12, 14)","['DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",20,0.000622988,24,,,6,0.000294447,6,,,,
"(1, 2, 3, 4, 5, 6, 8, 15, 10, 13, 0, 7, 9, 12, 11, 14)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",18,0.000533581,18,,,6,0.000221968,8,,,,
"(6, 2, 3, 4, 1, 5, 7, 8, 13, 9, 10, 11, 14, 0, 15, 12)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",16,0.000752449,27,,,6,0.00019598,6,,,,
"(2, 3, 0, 4, 1, 6, 9, 7, 5, 15, 11, 8, 13, 10, 14, 12)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",18,0.000635147,21,,,6,0.000306606,11,,,,
"(0, 1, 3, 4, 9, 2, 10, 8, 5, 13, 6, 7, 14, 11, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",20,0.01164341,180,,,6,0.000257015,9,,,,
"(5, 1, 3, 4, 6, 0, 7, 8, 2, 13, 11, 12, 10, 9, 14, 15)","['LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",16,0.000664949,25,,,6,0.000176907,6,,,,
"(1, 6, 2, 4, 10, 3, 8, 11, 5, 14, 0, 7, 9, 13, 15, 12)","['UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",20,0.000915766,29,,,6,0.000259638,9,,,,
"(5, 1, 2, 4, 6, 0, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",8,0.000253677,10,,,6,0.000267267,9,,,,
"(1, 2, 4, 8, 5, 7, 12, 3, 9, 6, 0, 15, 13, 11, 10, 14)","['UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",16,0.000756741,28,,,8,0.000345707,11,,,,
"(0, 5, 1, 3, 9, 7, 2, 4, 13, 6, 11, 15, 14, 10, 12, 8)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",24,0.000873089,31,,,8,0.000239134,8,,,,
"(5, 1, 3, 4, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0)","['UP', 'LEFT', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",12,0.000765324,26,,,8,0.000371218,13,,,,
"(0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15)","['RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",6,0.000161648,6,,,8,0.000380754,13,,,,
"(1, 2, 3, 4, 5, 0, 6, 7, 13, 9, 10, 8, 14, 12, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",16,0.000585318,21,,,8,0.000253677,10,,,,
"(5, 3, 4, 7, 9, 1, 6, 0, 14, 2, 11, 8, 13, 15, 10, 12)","['UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",20,0.000667572,23,,,8,0.000332832,12,,,,
"(1, 3, 11, 4, 5, 2, 7, 0, 9, 6, 10, 8, 13, 14, 15, 12)","['LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",10,0.000413179,15,,,8,0.000279903,11,,,,
"(1, 3, 0, 4, 5, 2, 7, 8, 9, 15, 14, 10, 6, 13, 12, 11)","['LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",20,0.000825167,27,,,8,0.00022912,8,,,,
"(1, 2, 7, 3, 5, 6, 12, 4, 0, 9, 11, 14, 13, 10, 15, 8)","['RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",16,0.000479698,18,,,8,0.000281096,9,,,,
"(1, 6, 2, 3, 5, 10, 7, 4, 13, 9, 15, 8, 14, 0, 12, 11)","['LEFT', 'UP', 'RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",14,0.000466824,18,,,8,0.000285149,11,,,,
"(3, 6, 5, 4, 9, 1, 7, 2, 11, 10, 14, 8, 13, 0, 15, 12)","['UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",26,0.00094533,31,,,8,0.000274897,10,,,,
"(2, 3, 4, 8, 1, 0, 6, 12, 5, 9, 7, 11, 13, 10, 14, 15)","['RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.000366688,14,,,8,0.000230789,10,,,,
"(1, 2, 3, 4, 5, 10, 6, 8, 13, 9, 7, 11, 14, 0, 15, 12)","['LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",8,0.000332832,12,,,8,0.000317097,11,,,,
"(2, 5, 8, 3, 9, 1, 14, 4, 0, 7, 6, 11, 13, 15, 10, 12)","['UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",22,0.001828909,51,,,8,0.000349045,11,,,,
"(0, 2, 3, 4, 1, 5, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",6,0.00023365,9,,,8,0.000229597,8,,,,
"(0, 1, 2, 7, 5, 6, 4, 3, 9, 11, 12, 8, 13, 10, 14, 15)","['RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.000333786,14,,,8,0.000243425,8,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",6,0.000168085,6,,,8,0.000232697,8,,,,
"(0, 2, 3, 8, 1, 10, 4, 7, 5, 6, 9, 12, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",18,0.000520229,19,,,8,0.000330925,12,,,,
