puzzle,solution,length of solution,time(s),Nodes expanded,,,length of solution,time(s),Nodes expanded,,length of solution,average time(s),average Nodes expanded
"(5, 1, 2, 3, 13, 6, 7, 4, 0, 10, 11, 8, 14, 9, 15, 12)","['UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",16,0.001062393,30,,,6,0.000195265,6,,,,
"(1, 2, 3, 4, 9, 5, 6, 8, 13, 7, 0, 12, 14, 10, 11, 15)","['LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",10,0.000363588,12,,,6,0.000196695,6,,,,
"(5, 1, 0, 3, 2, 6, 11, 4, 9, 10, 8, 7, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",14,0.000584364,21,,,6,0.000189066,6,,,,
"(0, 1, 6, 3, 5, 8, 2, 4, 9, 10, 7, 15, 13, 14, 12, 11)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",16,0.000477552,16,,,6,0.000220537,6,,,,
"(6, 14, 10, 7, 1, 4, 3, 2, 5, 11, 0, 8, 9, 13, 15, 12)","['UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",26,0.001906395,54,,,6,0.000186443,6,,,,
"(1, 2, 3, 4, 5, 9, 10, 7, 0, 6, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",18,0.092760563,562,,,6,0.000217199,6,,,,
"(5, 1, 3, 4, 6, 9, 7, 8, 10, 11, 0, 12, 2, 13, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",18,0.002983809,76,,,6,0.000184059,6,,,,
"(0, 1, 4, 8, 2, 6, 3, 7, 11, 5, 15, 10, 9, 13, 14, 12)","['RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",32,262.9259217,27168,,,6,0.000197887,6,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 15, 13, 12, 11, 0)","['LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",10,0.000386,13,,,6,0.000167131,6,,,,
"(1, 2, 3, 4, 5, 10, 6, 8, 9, 7, 11, 12, 13, 14, 15, 0)","['UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",8,0.000302315,10,,,6,0.000178099,6,,,,
"(1, 2, 3, 4, 6, 10, 5, 7, 11, 12, 14, 8, 9, 13, 15, 0)","['LEFT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",20,0.015954494,219,,,6,0.000214577,6,,,,
"(6, 2, 0, 3, 1, 10, 8, 4, 5, 9, 7, 11, 13, 14, 15, 12)","['LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",14,0.000562429,20,,,6,0.000179291,6,,,,
"(6, 1, 3, 4, 5, 2, 7, 8, 9, 13, 0, 11, 14, 10, 15, 12)","['LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",22,0.297923565,1091,,,6,0.000178576,6,,,,
"(6, 1, 3, 4, 2, 0, 11, 8, 5, 7, 14, 12, 13, 9, 10, 15)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",16,0.000573635,18,,,6,0.000222921,6,,,,
"(1, 9, 2, 3, 10, 6, 7, 12, 0, 11, 8, 4, 5, 13, 14, 15)","['UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",26,0.103342295,629,,,6,0.000247717,6,,,,
"(0, 6, 4, 8, 3, 1, 2, 7, 5, 14, 10, 12, 9, 13, 11, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",20,0.001018763,34,,,6,0.000235796,6,,,,
"(5, 1, 7, 3, 2, 6, 4, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.000647783,24,,,6,0.000223637,6,,,,
"(1, 2, 4, 8, 5, 0, 7, 3, 10, 6, 11, 12, 9, 13, 14, 15)","['RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",12,0.000837803,28,,,6,0.00018692,6,,,,
"(1, 2, 3, 4, 5, 7, 8, 0, 9, 6, 11, 12, 13, 10, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",6,0.000197649,6,,,6,0.000208616,6,,,,
"(6, 1, 3, 4, 5, 2, 9, 8, 0, 10, 7, 15, 13, 14, 12, 11)","['UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",18,0.001222372,38,,,6,0.000187874,6,,,,
"(5, 1, 2, 3, 6, 8, 11, 7, 13, 10, 4, 12, 14, 9, 15, 0)","['UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",24,0.019660473,258,,,6,0.000174522,6,,,,
"(1, 2, 3, 4, 5, 7, 6, 0, 9, 11, 10, 8, 13, 14, 15, 12)","['LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",14,0.010511637,171,,,6,0.000178099,6,,,,
"(1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 15, 13, 14, 12, 11)","['RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",8,0.000255346,8,,,6,0.000170946,6,,,,
"(1, 2, 4, 8, 5, 7, 6, 3, 9, 15, 0, 12, 13, 10, 14, 11)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",18,0.018505573,249,,,6,0.000226974,6,,,,
"(2, 6, 3, 4, 1, 0, 7, 8, 14, 9, 10, 12, 5, 13, 11, 15)","['DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",14,0.000863552,28,,,6,0.000304937,6,,,,
"(1, 4, 6, 7, 9, 5, 2, 3, 13, 10, 11, 8, 14, 15, 12, 0)","['LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",18,0.000499249,18,,,6,0.000191689,6,,,,
"(1, 2, 7, 3, 10, 6, 8, 15, 5, 11, 0, 4, 9, 13, 14, 12)","['UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",20,0.00407958,92,,,6,0.000210762,6,,,,
"(1, 3, 10, 4, 5, 2, 12, 0, 9, 8, 6, 7, 13, 14, 11, 15)","['LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",16,0.000562906,16,,,6,0.000212431,6,,,,
"(1, 2, 7, 3, 5, 6, 11, 4, 9, 14, 0, 8, 13, 15, 10, 12)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",10,0.000446558,16,,,6,0.000196934,6,,,,
"(1, 2, 3, 4, 5, 6, 12, 7, 10, 13, 9, 8, 14, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",16,0.003117323,78,,,6,0.00017786,6,,,,
"(1, 2, 3, 4, 9, 5, 12, 7, 0, 14, 10, 8, 6, 13, 11, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",14,0.000503063,16,,,6,0.000205278,7,,,,
"(1, 2, 3, 4, 9, 5, 12, 7, 6, 10, 11, 8, 13, 14, 15, 0)","['LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",14,0.0011127,33,,,6,0.000181198,6,,,,
"(2, 5, 0, 4, 9, 1, 3, 8, 6, 11, 7, 12, 13, 10, 14, 15)","['DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",14,0.000434399,14,,,6,0.000149012,6,,,,
"(1, 6, 2, 4, 5, 10, 3, 8, 9, 14, 7, 12, 13, 11, 15, 0)","['LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",10,0.000317097,11,,,6,0.000204802,6,,,,
"(1, 2, 3, 4, 5, 6, 8, 0, 13, 9, 15, 12, 14, 11, 7, 10)","['DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",16,0.001196384,38,,,6,0.000201225,7,,,,
"(5, 3, 4, 12, 2, 14, 1, 6, 10, 9, 8, 7, 13, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",28,0.153422117,750,,,6,0.000213146,6,,,,
"(1, 7, 4, 8, 6, 3, 11, 2, 5, 9, 0, 12, 13, 10, 14, 15)","['UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",16,0.000955582,30,,,6,0.000169277,6,,,,
"(1, 2, 0, 3, 5, 7, 8, 4, 13, 6, 12, 15, 10, 9, 14, 11)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",16,0.000445366,16,,,6,0.000211716,6,,,,
"(0, 1, 3, 4, 6, 2, 7, 8, 5, 9, 10, 15, 13, 14, 12, 11)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",12,0.000335217,12,,,6,0.000209332,6,,,,
"(5, 3, 0, 4, 9, 1, 6, 8, 13, 2, 7, 12, 14, 10, 11, 15)","['LEFT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",14,0.000402451,14,,,6,0.000223875,6,,,,
"(1, 2, 3, 4, 5, 6, 11, 7, 14, 10, 15, 13, 9, 0, 12, 8)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",20,0.012407064,181,,,6,0.000182867,6,,,,
"(5, 1, 2, 3, 13, 7, 12, 4, 14, 9, 0, 8, 10, 6, 11, 15)","['UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",22,0.004910231,113,,,6,0.000197649,6,,,,
"(0, 3, 7, 4, 1, 6, 2, 8, 5, 10, 11, 15, 9, 13, 12, 14)","['DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",18,0.00350976,81,,,6,0.000174522,6,,,,
"(1, 2, 3, 4, 5, 6, 8, 15, 10, 13, 0, 7, 9, 12, 11, 14)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",18,0.001637936,48,,,6,0.0001688,6,,,,
"(6, 2, 3, 4, 1, 5, 7, 8, 13, 9, 10, 11, 14, 0, 15, 12)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",16,0.004407167,97,,,6,0.000205517,6,,,,
"(2, 3, 0, 4, 1, 6, 9, 7, 5, 15, 11, 8, 13, 10, 14, 12)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",18,0.002058744,58,,,6,0.000176907,6,,,,
"(0, 1, 3, 4, 9, 2, 10, 8, 5, 13, 6, 7, 14, 11, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",20,0.007269859,132,,,6,0.000180244,6,,,,
"(5, 1, 3, 4, 6, 0, 7, 8, 2, 13, 11, 12, 10, 9, 14, 15)","['LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",16,0.001099825,39,,,6,0.000171661,6,,,,
"(1, 6, 2, 4, 10, 3, 8, 11, 5, 14, 0, 7, 9, 13, 15, 12)","['RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",16,0.000704288,22,,,6,0.000204802,6,,,,
"(5, 1, 2, 4, 6, 0, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",8,0.000229359,8,,,6,0.000178814,6,,,,
"(1, 2, 4, 8, 5, 7, 12, 3, 9, 6, 0, 15, 13, 11, 10, 14)","['UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",16,0.000861645,27,,,8,0.000299692,8,,,,
"(0, 5, 1, 3, 9, 7, 2, 4, 13, 6, 11, 15, 14, 10, 12, 8)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",22,0.001829624,57,,,8,0.000275135,8,,,,
"(5, 1, 3, 4, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0)","['UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",12,0.000912905,29,,,8,0.000302315,10,,,,
"(0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15)","['RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",6,0.000177622,6,,,8,0.000255346,8,,,,
"(1, 2, 3, 4, 5, 0, 6, 7, 13, 9, 10, 8, 14, 12, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",16,0.002180338,62,,,8,0.000229359,8,,,,
"(5, 3, 4, 7, 9, 1, 6, 0, 14, 2, 11, 8, 13, 15, 10, 12)","['UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",20,0.000896215,31,,,8,0.000244856,8,,,,
"(1, 3, 11, 4, 5, 2, 7, 0, 9, 6, 10, 8, 13, 14, 15, 12)","['LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",10,0.000369549,13,,,8,0.000231981,8,,,,
"(1, 3, 0, 4, 5, 2, 7, 8, 9, 15, 14, 10, 6, 13, 12, 11)","['LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",20,0.002468348,66,,,8,0.000248671,8,,,,
"(1, 2, 7, 3, 5, 6, 12, 4, 0, 9, 11, 14, 13, 10, 15, 8)","['RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",16,0.001759291,52,,,8,0.000283241,8,,,,
"(1, 6, 2, 3, 5, 10, 7, 4, 13, 9, 15, 8, 14, 0, 12, 11)","['LEFT', 'UP', 'RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",14,0.000369549,14,,,8,0.000234127,8,,,,
"(3, 6, 5, 4, 9, 1, 7, 2, 11, 10, 14, 8, 13, 0, 15, 12)","['UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",26,0.089365482,575,,,8,0.000231266,8,,,,
"(2, 3, 4, 8, 1, 0, 6, 12, 5, 9, 7, 11, 13, 10, 14, 15)","['RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.000407457,14,,,8,0.000388622,9,,,,
"(1, 2, 3, 4, 5, 10, 6, 8, 13, 9, 7, 11, 14, 0, 15, 12)","['LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",8,0.000244856,8,,,8,0.000228405,8,,,,
"(2, 5, 8, 3, 9, 1, 14, 4, 0, 7, 6, 11, 13, 15, 10, 12)","['UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",22,0.000729322,22,,,8,0.000270367,8,,,,
"(0, 2, 3, 4, 1, 5, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",6,0.00017643,6,,,8,0.00024128,8,,,,
"(0, 1, 2, 7, 5, 6, 4, 3, 9, 11, 12, 8, 13, 10, 14, 15)","['RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.000384808,14,,,8,0.000267744,8,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",6,0.000174046,6,,,8,0.00024581,8,,,,
"(0, 2, 3, 8, 1, 10, 4, 7, 5, 6, 9, 12, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",18,0.010685205,175,,,8,0.000227213,8,,,,
"(0, 1, 14, 3, 5, 2, 6, 4, 9, 12, 10, 7, 13, 15, 11, 8)","['RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",26,0.28367424,1052,,,8,0.000246525,8,,,,
"(5, 1, 3, 4, 9, 2, 6, 7, 15, 10, 11, 8, 13, 0, 14, 12)","['UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",16,0.001173735,38,,,8,0.000326633,11,,,,
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 12, 15, 10, 14, 13, 11)","['DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",18,0.028624773,299,,,8,0.000336409,11,,,,
"(1, 2, 3, 4, 5, 6, 11, 7, 0, 10, 15, 8, 9, 13, 14, 12)","['DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",8,0.000231981,8,,,8,0.000238419,8,,,,
"(2, 3, 4, 8, 1, 0, 5, 12, 9, 6, 7, 10, 13, 14, 11, 15)","['RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",14,0.00042367,14,,,8,0.000267029,8,,,,
"(1, 3, 6, 4, 14, 5, 2, 8, 0, 10, 7, 11, 9, 13, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",16,0.000880957,29,,,8,0.000237942,8,,,,
